DEPARTAMENTO;MUNICIPIO;PRODUCTO;MONEDA;MES;ANO;PRECIO
Sucre;Sincelejo;Avocados - Retail;COP;1;2016;2.890
Sucre;Sincelejo;Avocados - Retail;COP;12;2016;2.890
Sucre;Sincelejo;Avocados - Retail;COP;1;2017;2.550
Sucre;Sincelejo;Avocados - Retail;COP;12;2017;2.550
Sucre;Sincelejo;Avocados - Retail;COP;1;2018;2.910
Sucre;Sincelejo;Avocados - Retail;COP;12;2018;2.910
Tolima;Ibague;Avocados - Retail;COP;1;2006;1.133
Tolima;Ibague;Avocados - Retail;COP;12;2006;1.133
Tolima;Ibague;Avocados - Retail;COP;1;2007;998
Tolima;Ibague;Avocados - Retail;COP;12;2007;998
Tolima;Ibague;Avocados - Retail;COP;1;2008;1.250
Tolima;Ibague;Avocados - Retail;COP;12;2008;1.250
Tolima;Ibague;Avocados - Retail;COP;1;2009;1.620
Tolima;Ibague;Avocados - Retail;COP;12;2009;1.620
Tolima;Ibague;Avocados - Retail;COP;1;2010;1.525
Tolima;Ibague;Avocados - Retail;COP;12;2010;1.525
Tolima;Ibague;Avocados - Retail;COP;1;2011;1.731
Tolima;Ibague;Avocados - Retail;COP;12;2011;1.731
Tolima;Ibague;Avocados - Retail;COP;1;2012;1.843
Tolima;Ibague;Avocados - Retail;COP;12;2012;1.843
Tolima;Ibague;Avocados - Retail;COP;1;2013;2.260
Tolima;Ibague;Avocados - Retail;COP;12;2013;2.260
Tolima;Ibague;Avocados - Retail;COP;1;2014;1.933
Tolima;Ibague;Avocados - Retail;COP;12;2014;1.933
Tolima;Ibague;Avocados - Retail;COP;1;2015;2.590
Tolima;Ibague;Avocados - Retail;COP;12;2015;2.590
Tolima;Ibague;Avocados - Retail;COP;1;2016;2.890
Tolima;Ibague;Avocados - Retail;COP;12;2016;2.890
Tolima;Ibague;Avocados - Retail;COP;1;2017;2.550
Tolima;Ibague;Avocados - Retail;COP;12;2017;2.550
Tolima;Ibague;Avocados - Retail;COP;1;2018;2.910
Tolima;Ibague;Avocados - Retail;COP;12;2018;2.910
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2006;1.133
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2006;1.133
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2007;998
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2007;998
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2008;1.250
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2008;1.250
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2009;1.620
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2009;1.620
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2010;1.525
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2010;1.525
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2011;1.731
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2011;1.731
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2012;1.843
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2012;1.843
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2013;2.260
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2013;2.260
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2014;1.933
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2014;1.933
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2015;2.590
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2015;2.590
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2016;2.890
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2016;2.890
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2017;2.550
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2017;2.550
Valle Del Cauca;Cali;Avocados - Retail;COP;1;2018;2.910
Valle Del Cauca;Cali;Avocados - Retail;COP;12;2018;2.910
Amazonas;Leticia;Avocados - Retail;COP;1;2006;1.133
Amazonas;Leticia;Avocados - Retail;COP;12;2006;1.133
Amazonas;Leticia;Avocados - Retail;COP;1;2007;998
Amazonas;Leticia;Avocados - Retail;COP;12;2007;998
Amazonas;Leticia;Avocados - Retail;COP;1;2008;1.250
Amazonas;Leticia;Avocados - Retail;COP;12;2008;1.250
Amazonas;Leticia;Avocados - Retail;COP;1;2009;1.620
Amazonas;Leticia;Avocados - Retail;COP;12;2009;1.620
Amazonas;Leticia;Avocados - Retail;COP;1;2010;1.525
Amazonas;Leticia;Avocados - Retail;COP;12;2010;1.525
Amazonas;Leticia;Avocados - Retail;COP;1;2011;1.731
Amazonas;Leticia;Avocados - Retail;COP;12;2011;1.731
Amazonas;Leticia;Avocados - Retail;COP;1;2012;1.843
Amazonas;Leticia;Avocados - Retail;COP;12;2012;1.843
Amazonas;Leticia;Avocados - Retail;COP;1;2013;2.260
Amazonas;Leticia;Avocados - Retail;COP;12;2013;2.260
Amazonas;Leticia;Avocados - Retail;COP;1;2014;1.933
Amazonas;Leticia;Avocados - Retail;COP;12;2014;1.933
Amazonas;Leticia;Avocados - Retail;COP;1;2015;2.590
Amazonas;Leticia;Avocados - Retail;COP;12;2015;2.590
Amazonas;Leticia;Avocados - Retail;COP;1;2016;2.890
Amazonas;Leticia;Avocados - Retail;COP;12;2016;2.890
Amazonas;Leticia;Avocados - Retail;COP;1;2017;2.550
Amazonas;Leticia;Avocados - Retail;COP;12;2017;2.550
Amazonas;Leticia;Avocados - Retail;COP;1;2018;2.910
Amazonas;Leticia;Avocados - Retail;COP;12;2018;2.910
Choco;Quibdo;Avocados - Retail;COP;1;2006;1.133
Choco;Quibdo;Avocados - Retail;COP;12;2006;1.133
Choco;Quibdo;Avocados - Retail;COP;1;2007;998
Choco;Quibdo;Avocados - Retail;COP;12;2007;998
Choco;Quibdo;Avocados - Retail;COP;1;2008;1.250
Choco;Quibdo;Avocados - Retail;COP;12;2008;1.250
Choco;Quibdo;Avocados - Retail;COP;1;2009;1.620
Choco;Quibdo;Avocados - Retail;COP;12;2009;1.620
Choco;Quibdo;Avocados - Retail;COP;1;2010;1.525
Choco;Quibdo;Avocados - Retail;COP;12;2010;1.525
Choco;Quibdo;Avocados - Retail;COP;1;2011;1.731
Choco;Quibdo;Avocados - Retail;COP;12;2011;1.731
Choco;Quibdo;Avocados - Retail;COP;1;2012;1.843
Choco;Quibdo;Avocados - Retail;COP;12;2012;1.843
Choco;Quibdo;Avocados - Retail;COP;1;2013;2.260
Choco;Quibdo;Avocados - Retail;COP;12;2013;2.260
Choco;Quibdo;Avocados - Retail;COP;1;2014;1.933
Choco;Quibdo;Avocados - Retail;COP;12;2014;1.933
Choco;Quibdo;Avocados - Retail;COP;1;2015;2.590
Choco;Quibdo;Avocados - Retail;COP;12;2015;2.590
Choco;Quibdo;Avocados - Retail;COP;1;2016;2.890
Choco;Quibdo;Avocados - Retail;COP;12;2016;2.890
Choco;Quibdo;Avocados - Retail;COP;1;2017;2.550
Choco;Quibdo;Avocados - Retail;COP;12;2017;2.550
Choco;Quibdo;Avocados - Retail;COP;1;2018;2.910
Choco;Quibdo;Avocados - Retail;COP;12;2018;2.910
Cordoba;Monteria;Avocados - Retail;COP;1;2006;1.133
Cordoba;Monteria;Avocados - Retail;COP;12;2006;1.133
Cordoba;Monteria;Avocados - Retail;COP;1;2007;998
Cordoba;Monteria;Avocados - Retail;COP;12;2007;998
Cordoba;Monteria;Avocados - Retail;COP;1;2008;1.250
Cordoba;Monteria;Avocados - Retail;COP;12;2008;1.250
Cordoba;Monteria;Avocados - Retail;COP;1;2009;1.620
Cordoba;Monteria;Avocados - Retail;COP;12;2009;1.620
Cordoba;Monteria;Avocados - Retail;COP;1;2010;1.525
Cordoba;Monteria;Avocados - Retail;COP;12;2010;1.525
Cordoba;Monteria;Avocados - Retail;COP;1;2011;1.731
Cordoba;Monteria;Avocados - Retail;COP;12;2011;1.731
Cordoba;Monteria;Avocados - Retail;COP;1;2012;1.843
Cordoba;Monteria;Avocados - Retail;COP;12;2012;1.843
Cordoba;Monteria;Avocados - Retail;COP;1;2013;2.260
Cordoba;Monteria;Avocados - Retail;COP;12;2013;2.260
Cordoba;Monteria;Avocados - Retail;COP;1;2014;1.933
Cordoba;Monteria;Avocados - Retail;COP;12;2014;1.933
Cordoba;Monteria;Avocados - Retail;COP;1;2015;2.590
Cordoba;Monteria;Avocados - Retail;COP;12;2015;2.590
Cordoba;Monteria;Avocados - Retail;COP;1;2016;2.890
Cordoba;Monteria;Avocados - Retail;COP;12;2016;2.890
Cordoba;Monteria;Avocados - Retail;COP;1;2017;2.550
Cordoba;Monteria;Avocados - Retail;COP;12;2017;2.550
Cordoba;Monteria;Avocados - Retail;COP;1;2018;2.910
Cordoba;Monteria;Avocados - Retail;COP;12;2018;2.910
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2006;1.133
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2006;1.133
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2007;998
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2007;998
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2008;1.250
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2008;1.250
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2009;1.620
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2009;1.620
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2010;1.525
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2010;1.525
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2011;1.731
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2011;1.731
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2012;1.843
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2012;1.843
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2013;2.260
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2013;2.260
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2014;1.933
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2014;1.933
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2015;2.590
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2015;2.590
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2016;2.890
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2016;2.890
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2017;2.550
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2017;2.550
Vichada;Puerto Carreno;Avocados - Retail;COP;1;2018;2.910
Vichada;Puerto Carreno;Avocados - Retail;COP;12;2018;2.910
Arauca;Arauca;Avocados - Retail;COP;1;2006;1.133
Arauca;Arauca;Avocados - Retail;COP;12;2006;1.133
Arauca;Arauca;Avocados - Retail;COP;1;2007;998
Arauca;Arauca;Avocados - Retail;COP;12;2007;998
Arauca;Arauca;Avocados - Retail;COP;1;2008;1.250
Arauca;Arauca;Avocados - Retail;COP;12;2008;1.250
Arauca;Arauca;Avocados - Retail;COP;1;2009;1.620
Arauca;Arauca;Avocados - Retail;COP;12;2009;1.620
Arauca;Arauca;Avocados - Retail;COP;1;2010;1.525
Arauca;Arauca;Avocados - Retail;COP;12;2010;1.525
Arauca;Arauca;Avocados - Retail;COP;1;2011;1.731
Arauca;Arauca;Avocados - Retail;COP;12;2011;1.731
Arauca;Arauca;Avocados - Retail;COP;1;2012;1.843
Arauca;Arauca;Avocados - Retail;COP;12;2012;1.843
Arauca;Arauca;Avocados - Retail;COP;1;2013;2.260
Arauca;Arauca;Avocados - Retail;COP;12;2013;2.260
Arauca;Arauca;Avocados - Retail;COP;1;2014;1.933
Arauca;Arauca;Avocados - Retail;COP;12;2014;1.933
Arauca;Arauca;Avocados - Retail;COP;1;2015;2.590
Arauca;Arauca;Avocados - Retail;COP;12;2015;2.590
Arauca;Arauca;Avocados - Retail;COP;1;2016;2.890
Arauca;Arauca;Avocados - Retail;COP;12;2016;2.890
Arauca;Arauca;Avocados - Retail;COP;1;2017;2.550
Arauca;Arauca;Avocados - Retail;COP;12;2017;2.550
Arauca;Arauca;Avocados - Retail;COP;1;2018;2.910
Arauca;Arauca;Avocados - Retail;COP;12;2018;2.910
Caqueta;Florencia;Avocados - Retail;COP;1;2006;1.133
Caqueta;Florencia;Avocados - Retail;COP;12;2006;1.133
Caqueta;Florencia;Avocados - Retail;COP;1;2007;998
Caqueta;Florencia;Avocados - Retail;COP;12;2007;998
Caqueta;Florencia;Avocados - Retail;COP;1;2008;1.250
Caqueta;Florencia;Avocados - Retail;COP;12;2008;1.250
Caqueta;Florencia;Avocados - Retail;COP;1;2009;1.620
Caqueta;Florencia;Avocados - Retail;COP;12;2009;1.620
Caqueta;Florencia;Avocados - Retail;COP;1;2010;1.525
Caqueta;Florencia;Avocados - Retail;COP;12;2010;1.525
Caqueta;Florencia;Avocados - Retail;COP;1;2011;1.731
Caqueta;Florencia;Avocados - Retail;COP;12;2011;1.731
Caqueta;Florencia;Avocados - Retail;COP;1;2012;1.843
Caqueta;Florencia;Avocados - Retail;COP;12;2012;1.843
Caqueta;Florencia;Avocados - Retail;COP;1;2013;2.260
Caqueta;Florencia;Avocados - Retail;COP;12;2013;2.260
Caqueta;Florencia;Avocados - Retail;COP;1;2014;1.933
Caqueta;Florencia;Avocados - Retail;COP;12;2014;1.933
Caqueta;Florencia;Avocados - Retail;COP;1;2015;2.590
Caqueta;Florencia;Avocados - Retail;COP;12;2015;2.590
Caqueta;Florencia;Avocados - Retail;COP;1;2016;2.890
Caqueta;Florencia;Avocados - Retail;COP;12;2016;2.890
Caqueta;Florencia;Avocados - Retail;COP;1;2017;2.550
Caqueta;Florencia;Avocados - Retail;COP;12;2017;2.550
Caqueta;Florencia;Avocados - Retail;COP;1;2018;2.910
Caqueta;Florencia;Avocados - Retail;COP;12;2018;2.910
Guainia;Inirida;Avocados - Retail;COP;1;2006;1.133
Guainia;Inirida;Avocados - Retail;COP;12;2006;1.133
Guainia;Inirida;Avocados - Retail;COP;1;2007;998
Guainia;Inirida;Avocados - Retail;COP;12;2007;998
Guainia;Inirida;Avocados - Retail;COP;1;2008;1.250
Guainia;Inirida;Avocados - Retail;COP;12;2008;1.250
Guainia;Inirida;Avocados - Retail;COP;1;2009;1.620
Guainia;Inirida;Avocados - Retail;COP;12;2009;1.620
Guainia;Inirida;Avocados - Retail;COP;1;2010;1.525
Guainia;Inirida;Avocados - Retail;COP;12;2010;1.525
Guainia;Inirida;Avocados - Retail;COP;1;2011;1.731
Guainia;Inirida;Avocados - Retail;COP;12;2011;1.731
Guainia;Inirida;Avocados - Retail;COP;1;2012;1.843
Guainia;Inirida;Avocados - Retail;COP;12;2012;1.843
Guainia;Inirida;Avocados - Retail;COP;1;2013;2.260
Guainia;Inirida;Avocados - Retail;COP;12;2013;2.260
Guainia;Inirida;Avocados - Retail;COP;1;2014;1.933
Guainia;Inirida;Avocados - Retail;COP;12;2014;1.933
Guainia;Inirida;Avocados - Retail;COP;1;2015;2.590
Guainia;Inirida;Avocados - Retail;COP;12;2015;2.590
Guainia;Inirida;Avocados - Retail;COP;1;2016;2.890
Guainia;Inirida;Avocados - Retail;COP;12;2016;2.890
Guainia;Inirida;Avocados - Retail;COP;1;2017;2.550
Guainia;Inirida;Avocados - Retail;COP;12;2017;2.550
Guainia;Inirida;Avocados - Retail;COP;1;2018;2.910
Guainia;Inirida;Avocados - Retail;COP;12;2018;2.910
Putumayo;Mocoa;Avocados - Retail;COP;1;2006;1.133
Putumayo;Mocoa;Avocados - Retail;COP;12;2006;1.133
Putumayo;Mocoa;Avocados - Retail;COP;1;2007;998
Putumayo;Mocoa;Avocados - Retail;COP;12;2007;998
Putumayo;Mocoa;Avocados - Retail;COP;1;2008;1.250
Putumayo;Mocoa;Avocados - Retail;COP;12;2008;1.250
Putumayo;Mocoa;Avocados - Retail;COP;1;2009;1.620
Putumayo;Mocoa;Avocados - Retail;COP;12;2009;1.620
Putumayo;Mocoa;Avocados - Retail;COP;1;2010;1.525
Putumayo;Mocoa;Avocados - Retail;COP;12;2010;1.525
Putumayo;Mocoa;Avocados - Retail;COP;1;2011;1.731
Putumayo;Mocoa;Avocados - Retail;COP;12;2011;1.731
Putumayo;Mocoa;Avocados - Retail;COP;1;2012;1.843
Putumayo;Mocoa;Avocados - Retail;COP;12;2012;1.843
Putumayo;Mocoa;Avocados - Retail;COP;1;2013;2.260
Putumayo;Mocoa;Avocados - Retail;COP;12;2013;2.260
Putumayo;Mocoa;Avocados - Retail;COP;1;2014;1.933
Putumayo;Mocoa;Avocados - Retail;COP;12;2014;1.933
Putumayo;Mocoa;Avocados - Retail;COP;1;2015;2.590
Putumayo;Mocoa;Avocados - Retail;COP;12;2015;2.590
Putumayo;Mocoa;Avocados - Retail;COP;1;2016;2.890
Putumayo;Mocoa;Avocados - Retail;COP;12;2016;2.890
Putumayo;Mocoa;Avocados - Retail;COP;1;2017;2.550
Putumayo;Mocoa;Avocados - Retail;COP;12;2017;2.550
Putumayo;Mocoa;Avocados - Retail;COP;1;2018;2.910
Putumayo;Mocoa;Avocados - Retail;COP;12;2018;2.910
Atlantico;Barranquilla;Avocados - Retail;COP;1;2006;1.133
Atlantico;Barranquilla;Avocados - Retail;COP;12;2006;1.133
Atlantico;Barranquilla;Avocados - Retail;COP;1;2007;998
Atlantico;Barranquilla;Avocados - Retail;COP;12;2007;998
Atlantico;Barranquilla;Avocados - Retail;COP;1;2008;1.250
Atlantico;Barranquilla;Avocados - Retail;COP;12;2008;1.250
Atlantico;Barranquilla;Avocados - Retail;COP;1;2009;1.620
Atlantico;Barranquilla;Avocados - Retail;COP;12;2009;1.620
Atlantico;Barranquilla;Avocados - Retail;COP;1;2010;1.525
Atlantico;Barranquilla;Avocados - Retail;COP;12;2010;1.525
Atlantico;Barranquilla;Avocados - Retail;COP;1;2011;1.731
Atlantico;Barranquilla;Avocados - Retail;COP;12;2011;1.731
Atlantico;Barranquilla;Avocados - Retail;COP;1;2012;1.843
Atlantico;Barranquilla;Avocados - Retail;COP;12;2012;1.843
Atlantico;Barranquilla;Avocados - Retail;COP;1;2013;2.260
Atlantico;Barranquilla;Avocados - Retail;COP;12;2013;2.260
Atlantico;Barranquilla;Avocados - Retail;COP;1;2014;1.933
Atlantico;Barranquilla;Avocados - Retail;COP;12;2014;1.933
Atlantico;Barranquilla;Avocados - Retail;COP;1;2015;2.590
Atlantico;Barranquilla;Avocados - Retail;COP;12;2015;2.590
Atlantico;Barranquilla;Avocados - Retail;COP;1;2016;2.890
Atlantico;Barranquilla;Avocados - Retail;COP;12;2016;2.890
Atlantico;Barranquilla;Avocados - Retail;COP;1;2017;2.550
Atlantico;Barranquilla;Avocados - Retail;COP;12;2017;2.550
Atlantico;Barranquilla;Avocados - Retail;COP;1;2018;2.910
Atlantico;Barranquilla;Avocados - Retail;COP;12;2018;2.910
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2006;1.133
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2006;1.133
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2007;998
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2007;998
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2008;1.250
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2008;1.250
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2009;1.620
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2009;1.620
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2010;1.525
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2010;1.525
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2011;1.731
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2011;1.731
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2012;1.843
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2012;1.843
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2013;2.260
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2013;2.260
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2014;1.933
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2014;1.933
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2015;2.590
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2015;2.590
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2016;2.890
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2016;2.890
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2017;2.550
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2017;2.550
San Andres y Providencia;San Andres;Avocados - Retail;COP;1;2018;2.910
San Andres y Providencia;San Andres;Avocados - Retail;COP;12;2018;2.910
Magdalena;Santa Marta;Avocados - Retail;COP;1;2006;1.133
Magdalena;Santa Marta;Avocados - Retail;COP;12;2006;1.133
Magdalena;Santa Marta;Avocados - Retail;COP;1;2007;998
Magdalena;Santa Marta;Avocados - Retail;COP;12;2007;998
Magdalena;Santa Marta;Avocados - Retail;COP;1;2008;1.250
Magdalena;Santa Marta;Avocados - Retail;COP;12;2008;1.250
Magdalena;Santa Marta;Avocados - Retail;COP;1;2009;1.620
Magdalena;Santa Marta;Avocados - Retail;COP;12;2009;1.620
Magdalena;Santa Marta;Avocados - Retail;COP;1;2010;1.525
Magdalena;Santa Marta;Avocados - Retail;COP;12;2010;1.525
Magdalena;Santa Marta;Avocados - Retail;COP;1;2011;1.731
Magdalena;Santa Marta;Avocados - Retail;COP;12;2011;1.731
Magdalena;Santa Marta;Avocados - Retail;COP;1;2012;1.843
Magdalena;Santa Marta;Avocados - Retail;COP;12;2012;1.843
Magdalena;Santa Marta;Avocados - Retail;COP;1;2013;2.260
Magdalena;Santa Marta;Avocados - Retail;COP;12;2013;2.260
Magdalena;Santa Marta;Avocados - Retail;COP;1;2014;1.933
Magdalena;Santa Marta;Avocados - Retail;COP;12;2014;1.933
Magdalena;Santa Marta;Avocados - Retail;COP;1;2015;2.590
Magdalena;Santa Marta;Avocados - Retail;COP;12;2015;2.590
Magdalena;Santa Marta;Avocados - Retail;COP;1;2016;2.890
Magdalena;Santa Marta;Avocados - Retail;COP;12;2016;2.890
Magdalena;Santa Marta;Avocados - Retail;COP;1;2017;2.550
Magdalena;Santa Marta;Avocados - Retail;COP;12;2017;2.550
Magdalena;Santa Marta;Avocados - Retail;COP;1;2018;2.910
Magdalena;Santa Marta;Avocados - Retail;COP;12;2018;2.910
Guaviare;San Jose;Avocados - Retail;COP;1;2006;1.133
Guaviare;San Jose;Avocados - Retail;COP;12;2006;1.133
Guaviare;San Jose;Avocados - Retail;COP;1;2007;998
Guaviare;San Jose;Avocados - Retail;COP;12;2007;998
Guaviare;San Jose;Avocados - Retail;COP;1;2008;1.250
Guaviare;San Jose;Avocados - Retail;COP;12;2008;1.250
Guaviare;San Jose;Avocados - Retail;COP;1;2009;1.620
Guaviare;San Jose;Avocados - Retail;COP;12;2009;1.620
Guaviare;San Jose;Avocados - Retail;COP;1;2010;1.525
Guaviare;San Jose;Avocados - Retail;COP;12;2010;1.525
Guaviare;San Jose;Avocados - Retail;COP;1;2011;1.731
Guaviare;San Jose;Avocados - Retail;COP;12;2011;1.731
Guaviare;San Jose;Avocados - Retail;COP;1;2012;1.843
Guaviare;San Jose;Avocados - Retail;COP;12;2012;1.843
Guaviare;San Jose;Avocados - Retail;COP;1;2013;2.260
Guaviare;San Jose;Avocados - Retail;COP;12;2013;2.260
Guaviare;San Jose;Avocados - Retail;COP;1;2014;1.933
Guaviare;San Jose;Avocados - Retail;COP;12;2014;1.933
Guaviare;San Jose;Avocados - Retail;COP;1;2015;2.590
Guaviare;San Jose;Avocados - Retail;COP;12;2015;2.590
Guaviare;San Jose;Avocados - Retail;COP;1;2016;2.890
Guaviare;San Jose;Avocados - Retail;COP;12;2016;2.890
Guaviare;San Jose;Avocados - Retail;COP;1;2017;2.550
Guaviare;San Jose;Avocados - Retail;COP;12;2017;2.550
Guaviare;San Jose;Avocados - Retail;COP;1;2018;2.910
Guaviare;San Jose;Avocados - Retail;COP;12;2018;2.910
Vaupes;Mitu;Avocados - Retail;COP;1;2006;1.133
Vaupes;Mitu;Avocados - Retail;COP;12;2006;1.133
Vaupes;Mitu;Avocados - Retail;COP;1;2007;998
Vaupes;Mitu;Avocados - Retail;COP;12;2007;998
Vaupes;Mitu;Avocados - Retail;COP;1;2008;1.250
Vaupes;Mitu;Avocados - Retail;COP;12;2008;1.250
Vaupes;Mitu;Avocados - Retail;COP;1;2009;1.620
Vaupes;Mitu;Avocados - Retail;COP;12;2009;1.620
Vaupes;Mitu;Avocados - Retail;COP;1;2010;1.525
Vaupes;Mitu;Avocados - Retail;COP;12;2010;1.525
Vaupes;Mitu;Avocados - Retail;COP;1;2011;1.731
Vaupes;Mitu;Avocados - Retail;COP;12;2011;1.731
Vaupes;Mitu;Avocados - Retail;COP;1;2012;1.843
Vaupes;Mitu;Avocados - Retail;COP;12;2012;1.843
Vaupes;Mitu;Avocados - Retail;COP;1;2013;2.260
Vaupes;Mitu;Avocados - Retail;COP;12;2013;2.260
Vaupes;Mitu;Avocados - Retail;COP;1;2014;1.933
Vaupes;Mitu;Avocados - Retail;COP;12;2014;1.933
Vaupes;Mitu;Avocados - Retail;COP;1;2015;2.590
Vaupes;Mitu;Avocados - Retail;COP;12;2015;2.590
Vaupes;Mitu;Avocados - Retail;COP;1;2016;2.890
Vaupes;Mitu;Avocados - Retail;COP;12;2016;2.890
Vaupes;Mitu;Avocados - Retail;COP;1;2017;2.550
Vaupes;Mitu;Avocados - Retail;COP;12;2017;2.550
Vaupes;Mitu;Avocados - Retail;COP;1;2018;2.910
Vaupes;Mitu;Avocados - Retail;COP;12;2018;2.910
Antioquia;Medellin;Squashes - Retail;COP;1;2006;1.133
Antioquia;Medellin;Squashes - Retail;COP;12;2006;1.133
Antioquia;Medellin;Squashes - Retail;COP;1;2007;998
Antioquia;Medellin;Squashes - Retail;COP;12;2007;998
Antioquia;Medellin;Squashes - Retail;COP;1;2008;1.250
Antioquia;Medellin;Squashes - Retail;COP;12;2008;1.250
Antioquia;Medellin;Squashes - Retail;COP;1;2009;1.620
Antioquia;Medellin;Squashes - Retail;COP;12;2009;1.620
Antioquia;Medellin;Squashes - Retail;COP;1;2010;1.525
Antioquia;Medellin;Squashes - Retail;COP;12;2010;1.525
Antioquia;Medellin;Squashes - Retail;COP;1;2011;1.731
Antioquia;Medellin;Squashes - Retail;COP;12;2011;1.731
